"시도별","연령별",2018,2018,2019,2019,2020,2020,2021,2021,2022,2022
"충청남도","39세",248,141,240,145,203,111,169,117,202,142
"충청남도","40세",217,114,194,117,176,98,177,97,199,107
"충청남도","41세",175,107,167,99,151,89,145,83,143,93
"충청남도","42세",165,93,182,77,122,86,91,88,131,84
"충청남도","43세",176,93,149,90,123,58,120,58,108,63
"충청남도","44세",178,100,170,91,107,63,97,57,105,68
"충청남도","45세",140,99,130,89,87,77,91,76,97,68
"충청남도","46세",136,94,135,87,97,78,94,59,108,56
"충청남도","47세",142,95,100,75,90,54,80,77,78,55
"충청남도","48세",126,80,133,94,85,68,74,76,88,79
"충청남도","49세",108,84,86,81,71,62,77,64,103,61
"충청남도","50세",91,77,98,83,81,79,83,68,96,72
"충청남도","51세",85,55,85,60,79,63,66,71,103,41
"충청남도","52세",93,50,96,51,65,61,81,61,73,56
"충청남도","53세",91,58,80,60,85,44,72,47,85,47
"충청남도","54세",65,44,79,53,62,41,65,47,73,66
"충청남도","55세",71,37,66,47,51,46,60,44,67,37
"충청남도","56세",76,52,73,51,57,31,60,44,55,46
"충청남도","57세",68,46,60,43,55,36,60,29,58,39
"충청남도","58세",51,30,70,47,45,33,40,42,44,43
"충청남도","59세",53,29,60,31,42,37,56,31,53,34
"충청남도","60세",41,31,46,26,43,28,38,30,47,35
"충청남도","61세",32,18,30,23,29,19,39,22,44,31
"충청남도","62세",30,14,35,16,34,21,29,19,52,21
"충청남도","63세",22,14,33,16,21,23,23,14,24,21
"충청남도","64세",17,8,21,16,25,11,23,10,23,23
"충청남도","65세",12,5,12,10,15,7,23,13,25,13
"충청남도","66세",15,4,12,3,14,9,14,11,15,10
"충청남도","67세",7,4,13,7,14,6,14,2,9,9
"충청남도","68세",14,8,9,5,10,11,12,2,15,5
"충청남도","69세",17,4,13,5,15,7,9,2,7,8
"충청남도","70세",10,3,11,8,8,5,13,6,12,4
"충청남도","71세",11,4,7,3,9,3,9,8,6,8
"충청남도","72세",4,3,10,3,6,3,7,3,9,4
"충청남도","73세",7,2,5,0,6,3,10,4,11,4
"충청남도","74세",5,0,4,3,4,1,6,0,9,9
"충청남도","75세",1,0,4,0,5,0,3,1,9,4
"충청남도","76세이상",10,4,24,9,26,9,26,10,29,11
"충청남도","미상",0,0,0,0,0,0,0,0,0,0
"전라북도","계",7219,6839,7005,6632,6053,5822,5325,5306,5394,5095
"전라북도","15세미만",0,0,0,0,0,0,0,0,0,0
"전라북도","15세",0,0,0,0,0,1,0,0,0,0
"전라북도","16세",0,3,0,1,1,3,0,0,0,2
"전라북도","17세",1,3,1,3,1,1,0,0,1,3
"전라북도","18세",8,18,9,16,1,11,3,10,3,14
"전라북도","19세",16,39,9,38,7,22,6,24,3,21
"전라북도","20세",16,57,17,37,7,33,10,28,15,25
"전라북도","21세",28,74,24,53,24,42,9,31,19,40
"전라북도","22세",42,109,41,86,28,80,35,46,25,58
"전라북도","23세",72,139,76,134,51,100,38,95,48,75
"전라북도","24세",104,203,84,236,100,171,55,113,60,109
"전라북도","25세",158,310,148,313,105,236,131,192,105,172
"전라북도","26세",234,404,226,426,185,342,158,298,158,261
"전라북도","27세",279,499,288,482,239,470,204,368,204,361
"전라북도","28세",351,556,341,513,368,471,269,440,292,362
"전라북도","29세",430,555,435,521,377,500,372,489,334,432
"전라북도","30세",447,539,442,411,408,424,381,402,392,394
"전라북도","31세",487,471,426,413,403,373,362,330,337,370
"전라북도","32세",481,327,395,344,381,311,343,295,314,316
"전라북도","33세",419,304,379,311,364,259,315,236,315,233
"전라북도","34세",365,253,334,234,306,232,283,184,265,201
"전라북도","35세",346,230,339,212,262,174,207,158,230,164
"전라북도","36세",314,199,323,189,253,158,226,129,213,129
"전라북도","37세",251,164,264,184,232,137,160,133,171,118
"전라북도","38세",218,118,224,154,202,110,143,133,159,101
"전라북도","39세",186,99,187,116,129,94,128,96,151,103
"전라북도","40세",164,93,172,91,168,95,117,73,134,100
"전라북도","41세",126,92,146,77,101,67,103,78,114,67
"전라북도","42세",173,72,118,76,106,67,96,65,106,70
"전라북도","43세",133,76,122,63,84,60,97,52,70,43
"전라북도","44세",131,68,149,63,96,51,54,38,75,49
"전라북도","45세",101,76,112,60,104,62,63,39,72,46
"전라북도","46세",111,58,108,68,90,56,62,47,87,50
"전라북도","47세",103,44,73,66,76,39,62,60,63,42
"전라북도","48세",96,51,94,48,61,56,66,46,59,43
"전라북도","49세",72,56,73,57,66,42,58,59,59,49
"전라북도","50세",71,52,67,54,60,43,58,41,68,41
"전라북도","51세",50,51,62,39,49,42,65,49,58,48
"전라북도","52세",57,37,55,40,49,41,56,48,55,39
"전라북도","53세",60,38,54,50,49,29,49,45,64,43
"전라북도","54세",52,41,71,42,40,35,40,42,36,26
"전라북도","55세",63,33,58,36,39,33,39,37,41,38
"전라북도","56세",43,40,44,31,40,32,39,37,49,32
"전라북도","57세",44,35,42,34,31,26,26,31,43,23
"전라북도","58세",53,23,56,39,44,23,32,28,28,23
"전라북도","59세",36,26,48,30,38,28,34,26,40,23
"전라북도","60세",35,23,43,19,28,20,41,26,28,15
"전라북도","61세",26,14,25,19,25,12,43,13,37,15
"전라북도","62세",24,12,30,20,26,15,30,19,37,12
"전라북도","63세",36,14,21,8,18,16,20,13,12,14
"전라북도","64세",15,10,28,7,14,15,23,13,17,9
"전라북도","65세",11,8,23,10,11,18,11,9,9,9
"전라북도","66세",10,3,13,9,12,2,21,12,19,5
"전라북도","67세",8,2,10,4,10,5,16,3,7,8
"전라북도","68세",12,0,10,8,13,8,9,4,19,9
"전라북도","69세",7,5,10,7,13,3,7,7,10,6
"전라북도","70세",8,2,8,5,14,4,7,1,3,10
"전라북도","71세",7,3,9,7,1,3,7,3,4,1
"전라북도","72세",7,0,10,3,7,0,2,1,9,6
"전라북도","73세",5,2,4,2,6,7,6,2,4,5
"전라북도","74세",1,2,4,1,2,3,7,1,5,3
"전라북도","75세",1,2,3,0,4,0,7,1,6,1
"전라북도","76세이상",14,2,18,12,24,9,14,7,33,8
"전라북도","미상",0,0,0,0,0,0,0,0,0,0
"전라남도","계",7587,6747,7413,6711,6365,5722,6201,5739,6181,5691
"전라남도","15세미만",0,0,0,0,0,0,0,0,0,0
"전라남도","15세",0,0,0,1,0,0,0,0,0,1
"전라남도","16세",0,5,1,3,0,1,0,1,1,1
"전라남도","17세",4,8,2,3,0,8,0,2,1,4
"전라남도","18세",8,18,12,29,4,11,4,15,3,14
"전라남도","19세",15,53,22,48,4,25,10,28,10,21
"전라남도","20세",17,42,20,45,11,43,12,41,13,41
"전라남도","21세",28,67,15,72,27,39,20,45,11,32
"전라남도","22세",51,108,47,80,39,78,30,63,30,49
"전라남도","23세",68,148,70,128,61,119,59,110,42,86
"전라남도","24세",102,211,107,185,72,170,80,142,56,120
"전라남도","25세",159,325,137,303,156,231,126,197,116,218
"전라남도","26세",247,457,268,424,226,356,175,283,209,264
"전라남도","27세",310,510,272,476,326,416,268,411,266,392
"전라남도","28세",382,501,378,543,352,445,318,476,314,433
"전라남도","29세",483,520,457,551,377,469,401,516,383,530
"전라남도","30세",483,448,494,481,395,411,448,415,387,438
"전라남도","31세",483,401,449,390,387,343,396,383,391,381
"전라남도","32세",431,342,411,382,376,346,378,307,373,282
"전라남도","33세",425,308,392,274,351,254,316,269,329,239
"전라남도","34세",374,252,344,234,318,204,324,209,302,212
"전라남도","35세",351,221,329,207,264,178,264,169,256,168
"전라남도","36세",304,192,306,189,241,145,239,136,223,151
"전라남도","37세",268,154,310,133,243,158,221,138,186,131
"전라남도","38세",235,111,221,153,192,123,200,118,169,110
"전라남도","39세",192,107,199,105,179,90,156,85,182,112
"전라남도","40세",168,88,169,94,156,84,128,82,144,94
"전라남도","41세",155,86,159,97,145,57,104,76,128,86
"전라남도","42세",151,74,158,79,99,60,91,78,103,78
"전라남도","43세",146,62,133,71,90,42,100,66,96,57
"전라남도","44세",146,75,135,57,88,45,94,57,82,55
"전라남도","45세",120,80,121,68,73,53,93,46,91,53
"전라남도","46세",109,73,141,64,76,47,79,59,91,45
"전라남도","47세",104,58,83,65,74,48,81,50,99,61
"전라남도","48세",120,54,95,60,58,56,70,62,90,63
"전라남도","49세",87,62,86,61,85,43,79,58,63,60
"전라남도","50세",93,46,85,63,61,69,74,51,81,72
"전라남도","51세",76,54,80,52,71,48,65,51,71,40
"전라남도","52세",66,51,60,39,62,46,62,66,92,63
"전라남도","53세",58,48,77,45,65,33,61,47,85,42
"전라남도","54세",61,38,55,41,51,33,50,33,76,46
"전라남도","55세",57,52,50,37,60,30,80,32,47,51
"전라남도","56세",64,19,62,39,39,33,39,42,48,41
"전라남도","57세",45,33,58,41,42,35,53,28,50,33
"전라남도","58세",61,33,53,35,49,26,49,26,45,30
"전라남도","59세",47,25,43,34,48,30,37,24,40,35
"전라남도","60세",42,16,31,28,36,30,35,24,38,27
"전라남도","61세",28,15,33,21,47,23,29,15,40,14
"전라남도","62세",25,16,23,15,33,15,37,18,38,13
"전라남도","63세",9,9,23,9,20,9,23,18,25,18
"전라남도","64세",11,14,22,8,22,14,22,13,29,14
"전라남도","65세",16,11,13,8,17,7,20,11,16,8
"전라남도","66세",20,4,17,3,9,4,14,8,15,14
"전라남도","67세",6,9,5,4,10,5,8,8,18,6
"전라남도","68세",13,8,6,7,11,5,8,5,14,13
"전라남도","69세",7,2,11,3,8,7,8,3,8,3
"전라남도","70세",6,7,7,5,8,1,8,3,10,4
"전라남도","71세",9,2,7,6,6,3,8,7,9,6
"전라남도","72세",2,2,8,3,11,3,9,2,6,4
"전라남도","73세",7,2,8,0,4,1,9,2,7,2
"전라남도","74세",7,1,3,2,4,5,6,3,3,1
"전라남도","75세",3,1,5,1,3,1,6,1,12,1
"전라남도","76세이상",22,8,25,7,23,8,17,5,18,8
"전라남도","미상",0,0,0,0,0,0,0,0,0,0
"경상북도","계",11687,10693,10637,9614,9046,8249,8163,7667,8180,7506
"경상북도","15세미만",0,0,0,0,0,0,0,0,0,0
"경상북도","15세",0,1,0,0,0,0,0,1,0,0
"경상북도","16세",1,2,0,2,1,4,0,1,0,2
"경상북도","17세",3,11,1,1,0,6,0,0,3,5
"경상북도","18세",9,28,5,16,5,15,7,14,3,8
"경상북도","19세",18,40,17,33,15,45,7,33,10,22
"경상북도","20세",34,62,16,68,19,46,13,40,9,32
"경상북도","21세",28,75,33,78,17,52,24,57,25,52
"경상북도","22세",70,154,42,103,43,94,45,67,43,79
"경상북도","23세",94,226,92,196,67,136,64,111,56,107
"경상북도","24세",159,332,121,254,112,224,89,190,107,174
"경상북도","25세",204,534,208,422,172,348,137,297,134,270
"경상북도","26세",447,752,358,606,293,522,251,410,232,412
"경상북도","27세",576,841,472,758,393,654,360,556,314,515
"경상북도","28세",634,828,568,687,546,740,483,669,435,538
"경상북도","29세",773,851,750,807,626,705,591,666,561,669
"경상북도","30세",859,767,739,686,700,633,558,578,559,612
"경상북도","31세",815,657,714,660,650,543,583,512,580,513
"경상북도","32세",779,582,700,561,632,437,543,395,525,433
"경상북도","33세",744,474,632,394,518,351,499,295,514,363
"경상북도","34세",649,409,515,336,507,295,439,309,449,279
"경상북도","35세",507,356,489,289,382,232,397,268,366,267
"경상북도","36세",473,303,434,264,338,219,293,190,336,197
"경상북도","37세",421,243,398,248,327,212,267,195,272,182
"경상북도","38세",336,203,345,233,249,137,225,154,239,170
"경상북도","39세",286,158,259,171,228,148,226,146,208,124
"경상북도","40세",239,103,219,120,182,111,162,116,169,141
"경상북도","41세",197,129,164,113,161,103,159,115,165,107
"경상북도","42세",175,122,164,95,133,62,127,94,139,89
"경상북도","43세",171,110,164,101,118,65,116,81,129,72
"경상북도","44세",158,107,180,89,110,68,112,75,101,62
"경상북도","45세",155,105,135,102,109,68,96,70,107,69
"경상북도","46세",140,92,136,92,98,87,97,50,104,56
"경상북도","47세",146,82,147,97,95,70,81,52,97,72
"경상북도","48세",127,90,119,91,87,62,66,79,85,57
"경상북도","49세",120,76,116,96,87,69,79,82,84,68
"경상북도","50세",97,101,103,75,90,79,84,66,82,65
"경상북도","51세",106,66,81,83,87,74,77,69,81,50
"경상북도","52세",82,87,98,60,63,59,83,53,78,47
"경상북도","53세",87,65,99,66,88,48,80,54,79,73
"경상북도","54세",70,65,89,62,88,66,66,58,76,56
"경상북도","55세",99,56,82,61,64,52,55,54,52,61
"경상북도","56세",77,57,86,49,59,40,56,42,58,38
"경상북도","57세",81,40,68,33,53,39,61,46,56,39
"경상북도","58세",63,48,73,70,56,39,59,36,57,37
"경상북도","59세",59,30,67,23,51,39,50,46,55,27
"경상북도","60세",52,40,59,32,49,27,38,42,52,42
"경상북도","61세",42,23,46,25,38,20,47,26,51,16
"경상북도","62세",32,20,36,26,36,12,36,19,34,26
"경상북도","63세",29,19,38,13,32,11,24,9,29,22
"경상북도","64세",22,14,31,13,26,13,30,11,29,14
"경상북도","65세",22,9,16,10,29,14,16,11,22,13
"경상북도","66세",16,11,18,5,18,8,18,12,19,9
"경상북도","67세",10,5,13,4,12,13,11,9,16,11
"경상북도","68세",11,7,9,4,13,10,14,7,13,5
"경상북도","69세",18,10,10,5,14,4,8,8,12,6
"경상북도","70세",10,0,8,7,8,1,6,2,3,4
"경상북도","71세",7,1,12,0,7,5,4,2,9,4
"경상북도","72세",8,2,5,1,6,0,7,1,6,6
"경상북도","73세",8,2,4,4,6,1,7,2,9,0
"경상북도","74세",4,1,6,2,5,2,7,5,7,0
"경상북도","75세",7,0,5,6,5,1,3,1,6,3
"경상북도","76세이상",21,9,23,6,23,9,20,8,29,14
"경상북도","미상",0,0,0,0,0,0,0,0,0,0
"경상남도","계",14996,13842,13613,12421,11900,11162,10531,10120,10504,9867
"경상남도","15세미만",0,0,0,0,0,0,0,0,0,0
"경상남도","15세",0,2,0,0,1,0,1,1,0,0
"경상남도","16세",0,0,3,0,1,1,0,3,0,1
"경상남도","17세",1,5,3,8,0,8,1,3,4,3
"경상남도","18세",4,27,7,20,2,15,1,10,4,4
"경상남도","19세",21,55,11,42,7,40,14,23,7,25
"경상남도","20세",35,88,31,46,19,43,10,30,10,34
"경상남도","21세",47,115,27,90,24,64,24,64,25,58
"경상남도","22세",74,160,48,109,42,90,41,75,47,96
"경상남도","23세",143,252,100,175,81,141,67,136,72,150
"경상남도","24세",170,378,167,328,127,278,114,224,101,205
"경상남도","25세",268,601,249,468,234,453,210,334,174,315
"경상남도","26세",537,919,382,802,389,649,305,609,320,508
"경상남도","27세",618,1048,566,978,581,812,446,671,385,610
"경상남도","28세",782,1113,748,1013,712,1085,566,817,516,745
"경상남도","29세",1057,1183,948,1080,878,1049,740,945,718,871
"경상남도","30세",1148,1096,971,957,907,848,739,795,737,837
"경상남도","31세",1164,963,1037,815,893,770,809,709,770,732
"경상남도","32세",1139,740,979,717,826,629,783,586,723,632
"경상남도","33세",898,616,823,540,797,507,674,446,715,505
"경상남도","34세",861,498,749,407,651,386,586,378,585,399
"경상남도","35세",725,442,648,400,546,343,442,327,495,311
"경상남도","36세",647,375,504,364,447,312,398,281,421,265
"경상남도","37세",529,298,488,313,400,257,351,251,359,236
"경상남도","38세",480,287,445,261,321,205,339,216,312,172
"경상남도","39세",307,190,370,220,300,183,270,196,251,167
"경상남도","40세",271,159,262,158,237,147,212,154,238,139
"경상남도","41세",217,148,227,123,201,125,214,135,204,138
"경상남도","42세",233,153,205,119,172,98,170,134,187,123
"경상남도","43세",203,142,185,132,129,95,136,114,157,106
"경상남도","44세",226,143,174,137,143,93,119,85,127,74
"경상남도","45세",190,121,185,124,140,94,128,102,120,92
"경상남도","46세",162,133,166,116,120,95,107,75,120,81
"경상남도","47세",163,113,186,129,111,120,114,101,121,87
"경상남도","48세",157,131,121,116,119,99,93,81,108,87
"경상남도","49세",123,122,127,109,109,110,95,90,93,99
"경상남도","50세",122,118,153,112,106,101,124,95,112,103
"경상남도","51세",141,106,101,106,101,108,89,85,106,91
"경상남도","52세",115,101,110,75,94,83,94,75,87,74
"경상남도","53세",101,94,123,89,96,73,74,72,96,97
"경상남도","54세",98,65,98,80,107,76,84,78,99,68
"경상남도","55세",105,82,104,72,89,69,78,72,68,54
"경상남도","56세",85,72,89,73,77,58,65,52,75,57
"경상남도","57세",98,65,94,48,80,61,73,48,75,52
"경상남도","58세",85,54,101,74,57,61,57,49,65,38
"경상남도","59세",79,52,80,51,65,45,59,40,56,35
"경상남도","60세",53,35,76,40,57,41,59,50,61,41
"경상남도","61세",44,34,50,28,53,28,61,44,40,51
"경상남도","62세",42,25,54,29,36,22,60,26,48,33
"경상남도","63세",25,33,44,27,34,12,43,19,38,31
"경상남도","64세",30,15,35,25,38,7,27,18,41,24
"경상남도","65세",24,7,18,11,21,10,24,16,31,17
"경상남도","66세",21,11,12,8,17,9,13,13,30,20
"경상남도","67세",15,8,22,7,14,6,11,10,26,13
"경상남도","68세",16,7,12,12,12,6,18,10,17,9
"경상남도","69세",11,16,16,8,10,7,20,9,13,12
"경상남도","70세",16,5,17,3,8,7,15,8,14,7
"경상남도","71세",11,5,11,7,10,4,6,5,11,4
"경상남도","72세",8,1,6,6,9,4,8,3,15,8
"경상남도","73세",11,2,9,1,9,3,6,5,4,3
"경상남도","74세",10,5,9,6,4,2,7,5,5,3
"경상남도","75세",6,4,3,1,5,2,4,2,6,3
"경상남도","76세이상",24,4,24,6,24,13,33,10,39,12
"경상남도","미상",0,0,0,0,0,0,0,0,0,0
"제주특별자치도","계",3638,3220,3358,2937,2981,2746,2661,2457,2718,2499
"제주특별자치도","15세미만",0,0,0,0,0,0,0,0,0,0
"제주특별자치도","15세",0,0,0,0,0,0,0,0,0,0
"제주특별자치도","16세",0,0,0,0,0,0,0,0,0,0
"제주특별자치도","17세",1,1,0,1,1,1,1,4,0,0
"제주특별자치도","18세",4,3,0,6,2,4,0,2,2,7
"제주특별자치도","19세",8,20,6,8,5,12,5,9,2,2
"제주특별자치도","20세",8,19,6,16,9,13,8,13,5,4
"제주특별자치도","21세",13,26,13,21,7,18,8,14,8,10
"제주특별자치도","22세",20,45,13,44,17,28,11,28,9,21
"제주특별자치도","23세",29,44,24,42,27,53,15,27,24,28
"제주특별자치도","24세",46,89,44,89,34,68,21,51,27,49
"제주특별자치도","25세",69,137,68,104,51,111,44,91,43,74
"제주특별자치도","26세",98,191,109,181,93,165,91,102,76,112
"제주특별자치도","27세",144,209,148,208,136,202,115,175,105,139
"제주특별자치도","28세",177,232,141,230,173,213,146,190,134,182
"제주특별자치도","29세",209,242,202,210,202,216,188,230,175,241
"제주특별자치도","30세",247,223,187,182,196,181,177,214,179,214
"제주특별자치도","31세",232,175,174,171,178,180,162,137,150,175
"제주특별자치도","32세",241,158,194,140,178,128,149,126,167,128
"제주특별자치도","33세",174,128,178,126,159,107,141,117,146,125
"제주특별자치도","34세",168,144,151,109,153,109,136,104,105,80
"제주특별자치도","35세",163,139,145,101,124,89,110,80,125,90
"제주특별자치도","36세",153,106,154,111,122,92,103,67,112,70
"제주특별자치도","37세",140,87,146,83,111,81,97,56,93,66
"제주특별자치도","38세",123,74,104,66,78,75,88,59,90,55
"제주특별자치도","39세",92,51,94,68,87,45,95,54,76,43
"제주특별자치도","40세",78,47,76,46,66,49,53,42,71,54
"제주특별자치도","41세",73,43,79,42,55,36,62,42,60,47
"제주특별자치도","42세",66,25,70,28,50,34,40,31,57,31
"제주특별자치도","43세",75,41,62,37,59,39,44,28,49,38
"제주특별자치도","44세",71,47,70,31,48,36,26,22,38,26
"제주특별자치도","45세",76,44,69,49,46,24,40,20,55,22
"제주특별자치도","46세",57,48,61,38,48,23,30,15,35,25
"제주특별자치도","47세",62,32,51,32,39,25,40,32,47,33
"제주특별자치도","48세",47,31,57,32,34,24,26,16,37,24
"제주특별자치도","49세",44,30,44,31,41,28,29,21,39,32
"제주특별자치도","50세",39,37,35,26,31,30,25,24,32,25
"제주특별자치도","51세",33,30,36,34,32,24,37,22,21,25
"제주특별자치도","52세",28,19,35,19,29,19,26,20,28,25
"제주특별자치도","53세",41,22,40,16,22,13,24,18,28,23
"제주특별자치도","54세",38,22,29,28,23,22,25,19,32,13
"제주특별자치도","55세",35,19,28,19,29,16,23,13,23,20
"제주특별자치도","56세",35,13,27,19,25,18,18,15,25,18
"제주특별자치도","57세",22,26,24,13,24,16,13,14,24,12
"제주특별자치도","58세",20,26,26,15,26,9,19,9,25,11
"제주특별자치도","59세",19,7,27,10,12,13,15,10,18,16
"제주특별자치도","60세",19,14,19,5,17,12,18,12,21,11
"제주특별자치도","61세",23,13,12,9,15,5,21,7,12,6
"제주특별자치도","62세",8,8,15,3,8,11,13,7,13,10
"제주특별자치도","63세",14,6,9,5,7,3,9,8,16,8
"제주특별자치도","64세",6,4,8,10,11,8,12,10,8,5
"제주특별자치도","65세",7,2,10,4,8,2,12,4,7,7
"제주특별자치도","66세",6,4,8,3,5,3,6,9,6,4
"제주특별자치도","67세",6,3,5,0,3,4,3,3,5,2
"제주특별자치도","68세",7,4,1,3,4,1,2,1,8,2
"제주특별자치도","69세",4,1,5,3,4,1,8,1,5,1
"제주특별자치도","70세",5,0,3,3,0,1,7,0,4,1
"제주특별자치도","71세",1,3,2,2,1,2,3,2,2,1
"제주특별자치도","72세",1,1,0,1,1,0,3,1,3,2
"제주특별자치도","73세",0,1,2,0,2,0,2,2,3,1
"제주특별자치도","74세",2,1,1,0,2,0,3,1,0,0
"제주특별자치도","75세",2,0,2,0,1,1,2,0,0,0
"제주특별자치도","76세이상",9,3,9,4,10,3,11,6,8,3
"제주특별자치도","미상",0,0,0,0,0,0,0,0,0,0
"국외","계",5283,14899,5248,16091,3385,9408,3163,6913,3804,9846
"국외","15세미만",0,0,0,0,0,0,0,0,0,0
"국외","15세",0,2,0,3,0,3,0,0,0,0
"국외","16세",1,5,1,5,0,1,0,5,1,3
"국외","17세",1,22,1,24,1,10,0,2,0,5
"국외","18세",5,679,3,827,1,258,1,30,0,165
"국외","19세",5,710,3,744,4,363,0,82,5,299
"국외","20세",13,715,13,642,11,298,17,135,11,360
"국외","21세",26,686,28,662,27,323,26,169,29,370
"국외","22세",49,673,57,749,36,398,24,214,46,382
"국외","23세",85,702,90,809,45,431,58,261,53,406
"국외","24세",124,795,111,765,78,456,72,344,87,480
"국외","25세",192,853,187,882,107,490,92,373,125,459
"국외","26세",215,823,208,855,124,503,131,367,135,505
"국외","27세",254,864,251,839,178,535,172,405,163,509
"국외","28세",319,763,329,822,185,531,183,404,187,551
"국외","29세",378,818,357,786,225,495,194,389,233,475
"국외","30세",353,723,325,749,216,461,216,358,244,466
"국외","31세",378,577,367,660,229,410,203,338,251,460
"국외","32세",331,533,326,590,216,331,200,316,227,403
"국외","33세",290,482,296,549,202,344,167,304,212,401
"국외","34세",287,413,267,492,168,329,185,266,218,327
"국외","35세",238,353,231,425,155,271,135,240,194,331
"국외","36세",175,335,207,385,138,237,121,195,172,273
"국외","37세",166,297,170,288,88,217,111,160,165,267
"국외","38세",137,241,134,277,105,173,93,141,130,209
"국외","39세",123,206,109,246,76,181,67,150,91,185
"국외","40세",100,156,110,210,80,127,62,125,97,162
"국외","41세",74,172,86,162,60,116,71,96,78,164
"국외","42세",71,131,75,177,46,111,41,102,58,126
"국외","43세",70,114,64,152,34,92,38,79,53,125
"국외","44세",83,108,70,147,44,86,33,78,53,87
"국외","45세",82,111,70,153,48,88,26,73,36,96
"국외","46세",58,99,51,118,39,90,29,71,42,82
"국외","47세",43,95,56,114,32,87,24,67,33,88
"국외","48세",53,95,68,114,31,65,43,80,43,80
"국외","49세",60,79,44,82,35,63,24,72,29,69
"국외","50세",32,60,45,94,31,59,34,57,30,67
"국외","51세",39,49,46,71,31,59,25,50,27,50
"국외","52세",37,54,36,52,38,45,19,43,14,40
"국외","53세",41,50,33,56,26,42,24,34,28,50
"국외","54세",43,45,19,45,20,39,16,23,14,33
"국외","55세",33,39,30,41,17,35,15,22,19,39
"국외","56세",25,18,32,34,20,25,23,27,17,18
"국외","57세",21,28,32,39,22,24,15,33,17,23
"국외","58세",23,27,23,25,19,17,11,18,16,17
"국외","59세",19,20,24,16,7,7,17,19,12,19
"국외","60세",17,19,21,18,10,16,8,12,9,15
"국외","61세",12,10,24,13,12,12,14,12,7,17
"국외","62세",15,7,18,24,9,10,12,16,13,16
"국외","63세",9,10,12,12,9,8,13,7,12,13
"국외","64세",15,3,19,10,7,8,10,9,10,10
"국외","65세",10,8,12,10,3,3,6,14,6,14
"국외","66세",8,3,6,10,3,7,4,1,8,7
"국외","67세",5,5,8,2,7,6,9,7,7,4
"국외","68세",4,2,7,2,8,2,3,2,11,6
"국외","69세",3,3,9,4,6,0,3,1,3,7
"국외","70세",5,2,7,4,2,3,3,5,5,0
"국외","71세",4,1,2,1,4,1,2,4,2,3
"국외","72세",3,0,4,0,2,1,3,1,3,1
"국외","73세",2,1,4,1,1,0,2,0,1,1
"국외","74세",5,1,1,0,0,1,2,2,0,3
"국외","75세",5,2,3,1,2,2,2,1,4,0
"국외","76세이상",9,2,6,2,5,2,9,2,8,3
"국외","미상",0,0,0,0,0,0,0,0,0,0
